id_anon,cluster,perfil
11346029202,4,Aleitamento Materno Exclusivo
10109002804,0,Alimentação Láctea Mista
10109002805,0,Alimentação Láctea Mista
10109003403,0,Alimentação Láctea Mista
10109012002,4,Aleitamento Materno Exclusivo
10109018503,0,Alimentação Láctea Mista
10109023102,1,Alimentação Estabelecida Pobre em FV
10109023404,0,Alimentação Láctea Mista
10109033003,0,Alimentação Láctea Mista
10109034403,4,Aleitamento Materno Exclusivo
11307012203,0,Alimentação Láctea Mista
11307012204,0,Alimentação Láctea Mista
11307033405,1,Alimentação Estabelecida Pobre em FV
10164002505,4,Aleitamento Materno Exclusivo
10164003903,1,Alimentação Estabelecida Pobre em FV
10164004404,6,Alimentação Estabelecida Pobre em FV
10164004805,6,Alimentação Estabelecida Pobre em FV
10164008804,7,Alimentação Láctea Mista
10164011402,1,Alimentação Estabelecida Pobre em FV
10164012305,4,Aleitamento Materno Exclusivo
10164020303,1,Alimentação Estabelecida Pobre em FV
10164020503,0,Alimentação Láctea Mista
10164021704,0,Alimentação Láctea Mista
10201001005,0,Alimentação Láctea Mista
10201001103,0,Alimentação Láctea Mista
10201002110,1,Alimentação Estabelecida Pobre em FV
10201002111,1,Alimentação Estabelecida Pobre em FV
10201002204,1,Alimentação Estabelecida Pobre em FV
10201002205,1,Alimentação Estabelecida Pobre em FV
10201005304,1,Alimentação Estabelecida Pobre em FV
10201007504,2,Alimentação Láctea com Mamadeira
10201011602,0,Alimentação Láctea Mista
10201011803,0,Alimentação Láctea Mista
10201011804,1,Alimentação Estabelecida Pobre em FV
10201019503,0,Alimentação Láctea Mista
10201019904,2,Alimentação Láctea com Mamadeira
10613005203,1,Alimentação Estabelecida Pobre em FV
10613009004,1,Alimentação Estabelecida Pobre em FV
10613009805,1,Alimentação Estabelecida Pobre em FV
10613012804,0,Alimentação Láctea Mista
10613015804,0,Alimentação Láctea Mista
10613017102,1,Alimentação Estabelecida Pobre em FV
10613017304,0,Alimentação Láctea Mista
10613019403,4,Aleitamento Materno Exclusivo
10613022106,4,Aleitamento Materno Exclusivo
10613027104,6,Alimentação Estabelecida Pobre em FV
10935000603,3,Alimentação Estabelecida com Alto Ultraprocessado
10935003406,0,Alimentação Láctea Mista
10935006411,1,Alimentação Estabelecida Pobre em FV
10935013103,0,Alimentação Láctea Mista
10935014403,3,Alimentação Estabelecida com Alto Ultraprocessado
10935014404,8,Alimentação Estabelecida com Alto Ultraprocessado
10935014405,0,Alimentação Láctea Mista
10935019203,9,Alimentação Estabelecida Pobre em FV
10935021402,3,Alimentação Estabelecida com Alto Ultraprocessado
10935023705,3,Alimentação Estabelecida com Alto Ultraprocessado
10935024407,3,Alimentação Estabelecida com Alto Ultraprocessado
10935024408,7,Alimentação Láctea Mista
10935025106,2,Alimentação Láctea com Mamadeira
11283001802,3,Alimentação Estabelecida com Alto Ultraprocessado
11283002003,3,Alimentação Estabelecida com Alto Ultraprocessado
11283003303,0,Alimentação Láctea Mista
11283004104,4,Aleitamento Materno Exclusivo
11283024305,0,Alimentação Láctea Mista
11283024306,5,Alimentação Láctea Mista
11283024603,3,Alimentação Estabelecida com Alto Ultraprocessado
10767006103,4,Aleitamento Materno Exclusivo
10767006303,4,Aleitamento Materno Exclusivo
10767006304,2,Alimentação Láctea com Mamadeira
10767007505,0,Alimentação Láctea Mista
10767007506,7,Alimentação Láctea Mista
10767034903,1,Alimentação Estabelecida Pobre em FV
10767034904,2,Alimentação Láctea com Mamadeira
10767039303,7,Alimentação Láctea Mista
10767045604,0,Alimentação Láctea Mista
10767045703,2,Alimentação Láctea com Mamadeira
10767047606,3,Alimentação Estabelecida com Alto Ultraprocessado
10767047805,0,Alimentação Láctea Mista
10767051305,0,Alimentação Láctea Mista
10658007004,0,Alimentação Láctea Mista
10658011405,9,Alimentação Estabelecida Pobre em FV
10658016104,9,Alimentação Estabelecida Pobre em FV
10658017104,4,Aleitamento Materno Exclusivo
10658018605,0,Alimentação Láctea Mista
10658022504,2,Alimentação Láctea com Mamadeira
10658022505,3,Alimentação Estabelecida com Alto Ultraprocessado
10658025403,3,Alimentação Estabelecida com Alto Ultraprocessado
10658026503,7,Alimentação Láctea Mista
10658031304,2,Alimentação Láctea com Mamadeira
10658037703,0,Alimentação Láctea Mista
10658039503,1,Alimentação Estabelecida Pobre em FV
10464001607,4,Aleitamento Materno Exclusivo
10464002703,2,Alimentação Láctea com Mamadeira
10464006503,4,Aleitamento Materno Exclusivo
10464009904,5,Alimentação Láctea Mista
10464009905,5,Alimentação Láctea Mista
10464014003,9,Alimentação Estabelecida Pobre em FV
10464014004,4,Aleitamento Materno Exclusivo
10464019203,1,Alimentação Estabelecida Pobre em FV
10464022404,4,Aleitamento Materno Exclusivo
10464024303,1,Alimentação Estabelecida Pobre em FV
10464029103,9,Alimentação Estabelecida Pobre em FV
10464029803,4,Aleitamento Materno Exclusivo
11313010503,5,Alimentação Láctea Mista
10760001104,0,Alimentação Láctea Mista
10760004705,6,Alimentação Estabelecida Pobre em FV
10760004706,4,Aleitamento Materno Exclusivo
10760005503,3,Alimentação Estabelecida com Alto Ultraprocessado
10760007305,1,Alimentação Estabelecida Pobre em FV
10760030503,7,Alimentação Láctea Mista
10760030803,4,Aleitamento Materno Exclusivo
10760037006,0,Alimentação Láctea Mista
10760038605,2,Alimentação Láctea com Mamadeira
10760039604,6,Alimentação Estabelecida Pobre em FV
10760041803,0,Alimentação Láctea Mista
10873013206,1,Alimentação Estabelecida Pobre em FV
10873014805,0,Alimentação Láctea Mista
10873022003,6,Alimentação Estabelecida Pobre em FV
10873022005,2,Alimentação Láctea com Mamadeira
10873022206,0,Alimentação Láctea Mista
10873022207,1,Alimentação Estabelecida Pobre em FV
10873027304,6,Alimentação Estabelecida Pobre em FV
11130001103,0,Alimentação Láctea Mista
11130001105,0,Alimentação Láctea Mista
11130002106,4,Aleitamento Materno Exclusivo
11130004703,0,Alimentação Láctea Mista
11130005104,6,Alimentação Estabelecida Pobre em FV
11130005306,3,Alimentação Estabelecida com Alto Ultraprocessado
11130011103,4,Aleitamento Materno Exclusivo
11130013103,4,Aleitamento Materno Exclusivo
11130013405,3,Alimentação Estabelecida com Alto Ultraprocessado
11130013506,0,Alimentação Láctea Mista
11130013507,7,Alimentação Láctea Mista
11130015407,0,Alimentação Láctea Mista
10193000604,4,Aleitamento Materno Exclusivo
10193003002,4,Aleitamento Materno Exclusivo
10193003405,0,Alimentação Láctea Mista
10193003803,3,Alimentação Estabelecida com Alto Ultraprocessado
10193003804,3,Alimentação Estabelecida com Alto Ultraprocessado
10193003903,3,Alimentação Estabelecida com Alto Ultraprocessado
10193003904,4,Aleitamento Materno Exclusivo
10193008704,9,Alimentação Estabelecida Pobre em FV
10193010903,0,Alimentação Láctea Mista
10193010904,0,Alimentação Láctea Mista
10193021803,1,Alimentação Estabelecida Pobre em FV
10193023005,1,Alimentação Estabelecida Pobre em FV
10193026104,7,Alimentação Láctea Mista
10047011903,2,Alimentação Láctea com Mamadeira
10047013804,0,Alimentação Láctea Mista
10047014404,3,Alimentação Estabelecida com Alto Ultraprocessado
10047014405,3,Alimentação Estabelecida com Alto Ultraprocessado
10047020103,3,Alimentação Estabelecida com Alto Ultraprocessado
10047021403,3,Alimentação Estabelecida com Alto Ultraprocessado
10047027004,9,Alimentação Estabelecida Pobre em FV
10047027104,3,Alimentação Estabelecida com Alto Ultraprocessado
10047027203,3,Alimentação Estabelecida com Alto Ultraprocessado
10047027204,3,Alimentação Estabelecida com Alto Ultraprocessado
10047027205,9,Alimentação Estabelecida Pobre em FV
10047037403,2,Alimentação Láctea com Mamadeira
10047037804,3,Alimentação Estabelecida com Alto Ultraprocessado
10047037805,3,Alimentação Estabelecida com Alto Ultraprocessado
11193000208,0,Alimentação Láctea Mista
11193004304,0,Alimentação Láctea Mista
11193013607,1,Alimentação Estabelecida Pobre em FV
11193013608,1,Alimentação Estabelecida Pobre em FV
11193018304,1,Alimentação Estabelecida Pobre em FV
11193021106,7,Alimentação Láctea Mista
11193022303,2,Alimentação Láctea com Mamadeira
11193022404,7,Alimentação Láctea Mista
11193022605,0,Alimentação Láctea Mista
11193050903,4,Aleitamento Materno Exclusivo
11193051803,6,Alimentação Estabelecida Pobre em FV
11193051804,0,Alimentação Láctea Mista
10143003505,3,Alimentação Estabelecida com Alto Ultraprocessado
10143003506,3,Alimentação Estabelecida com Alto Ultraprocessado
10143028803,3,Alimentação Estabelecida com Alto Ultraprocessado
10143028804,0,Alimentação Láctea Mista
10741020302,0,Alimentação Láctea Mista
10741030904,0,Alimentação Láctea Mista
10741031004,6,Alimentação Estabelecida Pobre em FV
10741031005,6,Alimentação Estabelecida Pobre em FV
10741032505,2,Alimentação Láctea com Mamadeira
10741033004,7,Alimentação Láctea Mista
10741046504,1,Alimentação Estabelecida Pobre em FV
10741062303,1,Alimentação Estabelecida Pobre em FV
10741062304,7,Alimentação Láctea Mista
10741063007,2,Alimentação Láctea com Mamadeira
10741096004,0,Alimentação Láctea Mista
10741096102,2,Alimentação Láctea com Mamadeira
11013011404,3,Alimentação Estabelecida com Alto Ultraprocessado
11013017904,0,Alimentação Láctea Mista
11013019703,7,Alimentação Láctea Mista
11013022803,4,Aleitamento Materno Exclusivo
11013023503,7,Alimentação Láctea Mista
11013023504,4,Aleitamento Materno Exclusivo
11013033902,4,Aleitamento Materno Exclusivo
11013063405,5,Alimentação Láctea Mista
11013063603,4,Aleitamento Materno Exclusivo
11013080903,0,Alimentação Láctea Mista
11013083402,4,Aleitamento Materno Exclusivo
10343006706,7,Alimentação Láctea Mista
10343025804,2,Alimentação Láctea com Mamadeira
10343027503,0,Alimentação Láctea Mista
10343035910,0,Alimentação Láctea Mista
10343035911,2,Alimentação Láctea com Mamadeira
10343036806,4,Aleitamento Materno Exclusivo
10343038406,1,Alimentação Estabelecida Pobre em FV
10343038407,4,Aleitamento Materno Exclusivo
10343039112,6,Alimentação Estabelecida Pobre em FV
10343040103,2,Alimentação Láctea com Mamadeira
10343040903,0,Alimentação Láctea Mista
10343040904,0,Alimentação Láctea Mista
10343046303,0,Alimentação Láctea Mista
10585008305,3,Alimentação Estabelecida com Alto Ultraprocessado
10585010803,4,Aleitamento Materno Exclusivo
10585013005,3,Alimentação Estabelecida com Alto Ultraprocessado
10585013103,0,Alimentação Láctea Mista
10585013504,3,Alimentação Estabelecida com Alto Ultraprocessado
10585013803,3,Alimentação Estabelecida com Alto Ultraprocessado
10585013804,3,Alimentação Estabelecida com Alto Ultraprocessado
10585017603,4,Aleitamento Materno Exclusivo
10585018903,7,Alimentação Láctea Mista
10585061103,0,Alimentação Láctea Mista
10585065603,3,Alimentação Estabelecida com Alto Ultraprocessado
10645003307,4,Aleitamento Materno Exclusivo
10645006403,4,Aleitamento Materno Exclusivo
10645009111,8,Alimentação Estabelecida com Alto Ultraprocessado
10645010305,6,Alimentação Estabelecida Pobre em FV
10645010306,0,Alimentação Láctea Mista
10645014304,0,Alimentação Láctea Mista
10645014305,0,Alimentação Láctea Mista
10645014306,0,Alimentação Láctea Mista
10645014404,3,Alimentação Estabelecida com Alto Ultraprocessado
10645014503,5,Alimentação Láctea Mista
10645017506,4,Aleitamento Materno Exclusivo
10645020904,5,Alimentação Láctea Mista
10645028005,5,Alimentação Láctea Mista
10560016403,3,Alimentação Estabelecida com Alto Ultraprocessado
11210004204,0,Alimentação Láctea Mista
11210004205,4,Aleitamento Materno Exclusivo
11210008503,0,Alimentação Láctea Mista
11210011303,7,Alimentação Láctea Mista
11210011304,0,Alimentação Láctea Mista
11210016604,5,Alimentação Láctea Mista
11210037504,3,Alimentação Estabelecida com Alto Ultraprocessado
11210047103,7,Alimentação Láctea Mista
11210055604,0,Alimentação Láctea Mista
10328014606,3,Alimentação Estabelecida com Alto Ultraprocessado
10328014607,3,Alimentação Estabelecida com Alto Ultraprocessado
10328018005,3,Alimentação Estabelecida com Alto Ultraprocessado
10328019905,3,Alimentação Estabelecida com Alto Ultraprocessado
10328026204,3,Alimentação Estabelecida com Alto Ultraprocessado
10328036105,7,Alimentação Láctea Mista
10328051607,2,Alimentação Láctea com Mamadeira
10111000103,8,Alimentação Estabelecida com Alto Ultraprocessado
10111003703,7,Alimentação Láctea Mista
10111016206,1,Alimentação Estabelecida Pobre em FV
10111016207,7,Alimentação Láctea Mista
10111029006,1,Alimentação Estabelecida Pobre em FV
10111029105,1,Alimentação Estabelecida Pobre em FV
10111029107,5,Alimentação Láctea Mista
10111030204,8,Alimentação Estabelecida com Alto Ultraprocessado
10111067803,0,Alimentação Láctea Mista
10111067804,0,Alimentação Láctea Mista
10111067903,7,Alimentação Láctea Mista
10111068806,6,Alimentação Estabelecida Pobre em FV
10111068807,1,Alimentação Estabelecida Pobre em FV
10111079705,1,Alimentação Estabelecida Pobre em FV
11222006204,3,Alimentação Estabelecida com Alto Ultraprocessado
11222007603,3,Alimentação Estabelecida com Alto Ultraprocessado
11222012304,3,Alimentação Estabelecida com Alto Ultraprocessado
11222013704,2,Alimentação Láctea com Mamadeira
11222016303,4,Aleitamento Materno Exclusivo
11222025903,3,Alimentação Estabelecida com Alto Ultraprocessado
11222025904,3,Alimentação Estabelecida com Alto Ultraprocessado
11222026105,3,Alimentação Estabelecida com Alto Ultraprocessado
11222027503,1,Alimentação Estabelecida Pobre em FV
11222029503,9,Alimentação Estabelecida Pobre em FV
11222029505,1,Alimentação Estabelecida Pobre em FV
10309008204,0,Alimentação Láctea Mista
10309012405,0,Alimentação Láctea Mista
10309012406,0,Alimentação Láctea Mista
10309013603,4,Aleitamento Materno Exclusivo
10309015803,3,Alimentação Estabelecida com Alto Ultraprocessado
10309023104,9,Alimentação Estabelecida Pobre em FV
10309024504,3,Alimentação Estabelecida com Alto Ultraprocessado
10309029102,5,Alimentação Láctea Mista
10309031103,5,Alimentação Láctea Mista
10309034305,2,Alimentação Láctea com Mamadeira
10309036303,0,Alimentação Láctea Mista
10309039704,7,Alimentação Láctea Mista
11088007806,3,Alimentação Estabelecida com Alto Ultraprocessado
11088007807,0,Alimentação Láctea Mista
11088008706,0,Alimentação Láctea Mista
11088009905,4,Aleitamento Materno Exclusivo
11088032904,1,Alimentação Estabelecida Pobre em FV
11088032905,0,Alimentação Láctea Mista
11088033002,0,Alimentação Láctea Mista
11088036603,0,Alimentação Láctea Mista
11088041503,7,Alimentação Láctea Mista
11088041504,0,Alimentação Láctea Mista
11088041604,0,Alimentação Láctea Mista
11088044803,0,Alimentação Láctea Mista
11088044804,3,Alimentação Estabelecida com Alto Ultraprocessado
11088046103,3,Alimentação Estabelecida com Alto Ultraprocessado
10149003204,0,Alimentação Láctea Mista
10149014305,9,Alimentação Estabelecida Pobre em FV
10149015007,1,Alimentação Estabelecida Pobre em FV
10149015008,4,Aleitamento Materno Exclusivo
10149015403,0,Alimentação Láctea Mista
10149015404,6,Alimentação Estabelecida Pobre em FV
10149016003,4,Aleitamento Materno Exclusivo
10149016503,3,Alimentação Estabelecida com Alto Ultraprocessado
10149019103,1,Alimentação Estabelecida Pobre em FV
10149019805,1,Alimentação Estabelecida Pobre em FV
10149021503,3,Alimentação Estabelecida com Alto Ultraprocessado
10149021504,2,Alimentação Láctea com Mamadeira
10149034702,6,Alimentação Estabelecida Pobre em FV
10826001804,8,Alimentação Estabelecida com Alto Ultraprocessado
10826001806,4,Aleitamento Materno Exclusivo
10826007003,3,Alimentação Estabelecida com Alto Ultraprocessado
10826008405,0,Alimentação Láctea Mista
10826009503,2,Alimentação Láctea com Mamadeira
10826009606,3,Alimentação Estabelecida com Alto Ultraprocessado
10826010504,1,Alimentação Estabelecida Pobre em FV
10826014204,0,Alimentação Láctea Mista
10826017903,0,Alimentação Láctea Mista
10826017904,7,Alimentação Láctea Mista
10826017905,7,Alimentação Láctea Mista
10826028105,8,Alimentação Estabelecida com Alto Ultraprocessado
10826029004,1,Alimentação Estabelecida Pobre em FV
10366000707,7,Alimentação Láctea Mista
10366000708,6,Alimentação Estabelecida Pobre em FV
10366005003,0,Alimentação Láctea Mista
10366011705,7,Alimentação Láctea Mista
10366011805,9,Alimentação Estabelecida Pobre em FV
10366012003,0,Alimentação Láctea Mista
10366012104,0,Alimentação Láctea Mista
11323001104,8,Alimentação Estabelecida com Alto Ultraprocessado
11323001105,8,Alimentação Estabelecida com Alto Ultraprocessado
11323018303,3,Alimentação Estabelecida com Alto Ultraprocessado
10479003306,6,Alimentação Estabelecida Pobre em FV
10479003702,1,Alimentação Estabelecida Pobre em FV
10479004703,1,Alimentação Estabelecida Pobre em FV
10479004704,3,Alimentação Estabelecida com Alto Ultraprocessado
10479005104,2,Alimentação Láctea com Mamadeira
10479008403,0,Alimentação Láctea Mista
10479010408,4,Aleitamento Materno Exclusivo
10479011402,3,Alimentação Estabelecida com Alto Ultraprocessado
10479017204,0,Alimentação Láctea Mista
10479024704,1,Alimentação Estabelecida Pobre em FV
10479024705,4,Aleitamento Materno Exclusivo
10479034004,8,Alimentação Estabelecida com Alto Ultraprocessado
10699007106,0,Alimentação Láctea Mista
10699007107,2,Alimentação Láctea com Mamadeira
10699007803,7,Alimentação Láctea Mista
10699009604,3,Alimentação Estabelecida com Alto Ultraprocessado
10699009902,3,Alimentação Estabelecida com Alto Ultraprocessado
10699013004,2,Alimentação Láctea com Mamadeira
10699014406,4,Aleitamento Materno Exclusivo
10699018105,1,Alimentação Estabelecida Pobre em FV
10699018304,1,Alimentação Estabelecida Pobre em FV
10699019705,3,Alimentação Estabelecida com Alto Ultraprocessado
10699020105,2,Alimentação Láctea com Mamadeira
10916002004,1,Alimentação Estabelecida Pobre em FV
10916022205,4,Aleitamento Materno Exclusivo
10916027905,0,Alimentação Láctea Mista
10916059305,1,Alimentação Estabelecida Pobre em FV
10916060603,5,Alimentação Láctea Mista
10476001102,0,Alimentação Láctea Mista
10476001103,0,Alimentação Láctea Mista
10476002902,0,Alimentação Láctea Mista
10476019703,4,Aleitamento Materno Exclusivo
10476026504,3,Alimentação Estabelecida com Alto Ultraprocessado
10476028703,3,Alimentação Estabelecida com Alto Ultraprocessado
10476032603,3,Alimentação Estabelecida com Alto Ultraprocessado
10476033903,3,Alimentação Estabelecida com Alto Ultraprocessado
10476035303,0,Alimentação Láctea Mista
10476040303,0,Alimentação Láctea Mista
10476043603,0,Alimentação Láctea Mista
10371001502,3,Alimentação Estabelecida com Alto Ultraprocessado
10371001503,3,Alimentação Estabelecida com Alto Ultraprocessado
10371004406,1,Alimentação Estabelecida Pobre em FV
10371007503,3,Alimentação Estabelecida com Alto Ultraprocessado
10371012005,8,Alimentação Estabelecida com Alto Ultraprocessado
10371012503,1,Alimentação Estabelecida Pobre em FV
10371012603,1,Alimentação Estabelecida Pobre em FV
10371012803,3,Alimentação Estabelecida com Alto Ultraprocessado
10371013703,7,Alimentação Láctea Mista
10371013804,1,Alimentação Estabelecida Pobre em FV
10371013805,1,Alimentação Estabelecida Pobre em FV
10371027903,1,Alimentação Estabelecida Pobre em FV
11252013803,4,Aleitamento Materno Exclusivo
11252037603,3,Alimentação Estabelecida com Alto Ultraprocessado
10893000903,9,Alimentação Estabelecida Pobre em FV
10893002706,4,Aleitamento Materno Exclusivo
10893002707,4,Aleitamento Materno Exclusivo
10893007504,6,Alimentação Estabelecida Pobre em FV
10893011304,4,Aleitamento Materno Exclusivo
10893027004,0,Alimentação Láctea Mista
10893035504,4,Aleitamento Materno Exclusivo
10893037103,7,Alimentação Láctea Mista
10893037104,5,Alimentação Láctea Mista
10358003203,3,Alimentação Estabelecida com Alto Ultraprocessado
10358004503,7,Alimentação Láctea Mista
10358004504,4,Aleitamento Materno Exclusivo
10358005505,3,Alimentação Estabelecida com Alto Ultraprocessado
10358005604,3,Alimentação Estabelecida com Alto Ultraprocessado
10358009502,3,Alimentação Estabelecida com Alto Ultraprocessado
10358015603,4,Aleitamento Materno Exclusivo
10358015604,3,Alimentação Estabelecida com Alto Ultraprocessado
10358036303,7,Alimentação Láctea Mista
10358041503,0,Alimentação Láctea Mista
10358041903,0,Alimentação Láctea Mista
10358041904,2,Alimentação Láctea com Mamadeira
10358046204,0,Alimentação Láctea Mista
10358046205,0,Alimentação Láctea Mista
11156011403,3,Alimentação Estabelecida com Alto Ultraprocessado
11156013002,4,Aleitamento Materno Exclusivo
11156014702,3,Alimentação Estabelecida com Alto Ultraprocessado
11156014806,8,Alimentação Estabelecida com Alto Ultraprocessado
11156014904,0,Alimentação Láctea Mista
11156017403,4,Aleitamento Materno Exclusivo
11156017407,4,Aleitamento Materno Exclusivo
11156018303,3,Alimentação Estabelecida com Alto Ultraprocessado
11156034503,7,Alimentação Láctea Mista
11156039305,0,Alimentação Láctea Mista
11156042304,3,Alimentação Estabelecida com Alto Ultraprocessado
10052010505,0,Alimentação Láctea Mista
10052010604,1,Alimentação Estabelecida Pobre em FV
10052013403,0,Alimentação Láctea Mista
10052013404,0,Alimentação Láctea Mista
10052015104,7,Alimentação Láctea Mista
10052017303,0,Alimentação Láctea Mista
10052018203,0,Alimentação Láctea Mista
10052021404,6,Alimentação Estabelecida Pobre em FV
10052024003,0,Alimentação Láctea Mista
10052037506,0,Alimentação Láctea Mista
10052039003,1,Alimentação Estabelecida Pobre em FV
10052039004,4,Aleitamento Materno Exclusivo
10074007705,1,Alimentação Estabelecida Pobre em FV
10074007706,2,Alimentação Láctea com Mamadeira
10074007803,0,Alimentação Láctea Mista
10074012906,3,Alimentação Estabelecida com Alto Ultraprocessado
10074013004,3,Alimentação Estabelecida com Alto Ultraprocessado
10074020904,8,Alimentação Estabelecida com Alto Ultraprocessado
10074033204,3,Alimentação Estabelecida com Alto Ultraprocessado
10074033205,3,Alimentação Estabelecida com Alto Ultraprocessado
10074033206,4,Aleitamento Materno Exclusivo
10074035403,0,Alimentação Láctea Mista
10074037306,3,Alimentação Estabelecida com Alto Ultraprocessado
10074067903,3,Alimentação Estabelecida com Alto Ultraprocessado
10074068206,0,Alimentação Láctea Mista
10167004908,1,Alimentação Estabelecida Pobre em FV
10167004909,6,Alimentação Estabelecida Pobre em FV
10167005803,1,Alimentação Estabelecida Pobre em FV
10167009102,1,Alimentação Estabelecida Pobre em FV
10167009103,2,Alimentação Láctea com Mamadeira
10167009204,2,Alimentação Láctea com Mamadeira
10167009310,1,Alimentação Estabelecida Pobre em FV
10167010706,0,Alimentação Láctea Mista
10167011604,0,Alimentação Láctea Mista
10167014204,3,Alimentação Estabelecida com Alto Ultraprocessado
10167014205,1,Alimentação Estabelecida Pobre em FV
10167020205,1,Alimentação Estabelecida Pobre em FV
10167029703,7,Alimentação Láctea Mista
10562006504,0,Alimentação Láctea Mista
10562018304,3,Alimentação Estabelecida com Alto Ultraprocessado
10562023506,9,Alimentação Estabelecida Pobre em FV
10562023507,9,Alimentação Estabelecida Pobre em FV
10562037803,0,Alimentação Láctea Mista
10562048103,0,Alimentação Láctea Mista
10562050902,0,Alimentação Láctea Mista
10562051102,0,Alimentação Láctea Mista
10562051306,0,Alimentação Láctea Mista
10562051603,3,Alimentação Estabelecida com Alto Ultraprocessado
10562052603,6,Alimentação Estabelecida Pobre em FV
11169011703,3,Alimentação Estabelecida com Alto Ultraprocessado
11169019504,5,Alimentação Láctea Mista
11169028604,1,Alimentação Estabelecida Pobre em FV
11169029903,1,Alimentação Estabelecida Pobre em FV
11169029904,1,Alimentação Estabelecida Pobre em FV
11169030103,3,Alimentação Estabelecida com Alto Ultraprocessado
11169044104,1,Alimentação Estabelecida Pobre em FV
11169045003,2,Alimentação Láctea com Mamadeira
11169046703,4,Aleitamento Materno Exclusivo
11169049205,7,Alimentação Láctea Mista
11169055504,0,Alimentação Láctea Mista
10666000303,0,Alimentação Láctea Mista
10666002704,4,Aleitamento Materno Exclusivo
10666010705,0,Alimentação Láctea Mista
10666010804,9,Alimentação Estabelecida Pobre em FV
10666013005,1,Alimentação Estabelecida Pobre em FV
10666014505,4,Aleitamento Materno Exclusivo
10666017003,3,Alimentação Estabelecida com Alto Ultraprocessado
10666025203,4,Aleitamento Materno Exclusivo
10666026304,1,Alimentação Estabelecida Pobre em FV
10666026305,4,Aleitamento Materno Exclusivo
10666029003,3,Alimentação Estabelecida com Alto Ultraprocessado
10528002506,3,Alimentação Estabelecida com Alto Ultraprocessado
10528002507,3,Alimentação Estabelecida com Alto Ultraprocessado
10528003509,1,Alimentação Estabelecida Pobre em FV
10528003510,8,Alimentação Estabelecida com Alto Ultraprocessado
10528008504,1,Alimentação Estabelecida Pobre em FV
10528008803,4,Aleitamento Materno Exclusivo
10528008903,1,Alimentação Estabelecida Pobre em FV
10528008904,1,Alimentação Estabelecida Pobre em FV
10528009603,2,Alimentação Láctea com Mamadeira
10528012803,2,Alimentação Láctea com Mamadeira
10528018805,3,Alimentação Estabelecida com Alto Ultraprocessado
10528018806,3,Alimentação Estabelecida com Alto Ultraprocessado
10528020104,3,Alimentação Estabelecida com Alto Ultraprocessado
10528026205,4,Aleitamento Materno Exclusivo
10568012504,7,Alimentação Láctea Mista
10568012705,9,Alimentação Estabelecida Pobre em FV
10568028904,9,Alimentação Estabelecida Pobre em FV
10568035109,3,Alimentação Estabelecida com Alto Ultraprocessado
10568040603,4,Aleitamento Materno Exclusivo
10568054904,7,Alimentação Láctea Mista
10568057103,3,Alimentação Estabelecida com Alto Ultraprocessado
10568069605,9,Alimentação Estabelecida Pobre em FV
10568069606,9,Alimentação Estabelecida Pobre em FV
10568072804,2,Alimentação Láctea com Mamadeira
10568072905,0,Alimentação Láctea Mista
10568072906,0,Alimentação Láctea Mista
10367001404,8,Alimentação Estabelecida com Alto Ultraprocessado
10367001702,4,Aleitamento Materno Exclusivo
10367003703,1,Alimentação Estabelecida Pobre em FV
10367003704,4,Aleitamento Materno Exclusivo
10367004403,0,Alimentação Láctea Mista
10367012503,5,Alimentação Láctea Mista
10367012504,5,Alimentação Láctea Mista
10367016804,4,Aleitamento Materno Exclusivo
10367020105,4,Aleitamento Materno Exclusivo
10367021504,0,Alimentação Láctea Mista
10367021505,7,Alimentação Láctea Mista
10367021704,2,Alimentação Láctea com Mamadeira
10367023505,5,Alimentação Láctea Mista
10948023405,9,Alimentação Estabelecida Pobre em FV
10948033003,3,Alimentação Estabelecida com Alto Ultraprocessado
10948033004,1,Alimentação Estabelecida Pobre em FV
10948033005,2,Alimentação Láctea com Mamadeira
10948033204,1,Alimentação Estabelecida Pobre em FV
10948033303,2,Alimentação Láctea com Mamadeira
10948038704,9,Alimentação Estabelecida Pobre em FV
10948041003,6,Alimentação Estabelecida Pobre em FV
10059003703,4,Aleitamento Materno Exclusivo
10059005904,0,Alimentação Láctea Mista
10059006303,3,Alimentação Estabelecida com Alto Ultraprocessado
10059032704,4,Aleitamento Materno Exclusivo
10472007403,3,Alimentação Estabelecida com Alto Ultraprocessado
10472007404,4,Aleitamento Materno Exclusivo
10472010303,0,Alimentação Láctea Mista
10472010404,1,Alimentação Estabelecida Pobre em FV
10472012403,0,Alimentação Láctea Mista
10472012404,4,Aleitamento Materno Exclusivo
10472018003,9,Alimentação Estabelecida Pobre em FV
10472018004,2,Alimentação Láctea com Mamadeira
10472020603,8,Alimentação Estabelecida com Alto Ultraprocessado
10472021004,0,Alimentação Láctea Mista
10942000402,3,Alimentação Estabelecida com Alto Ultraprocessado
10942000403,3,Alimentação Estabelecida com Alto Ultraprocessado
10942000604,3,Alimentação Estabelecida com Alto Ultraprocessado
10942003306,3,Alimentação Estabelecida com Alto Ultraprocessado
10942003903,2,Alimentação Láctea com Mamadeira
10942007804,2,Alimentação Láctea com Mamadeira
10942007904,7,Alimentação Láctea Mista
10942008604,1,Alimentação Estabelecida Pobre em FV
10942008704,1,Alimentação Estabelecida Pobre em FV
10942010604,2,Alimentação Láctea com Mamadeira
10942011604,2,Alimentação Láctea com Mamadeira
